date,Equal-weight,Minimum-variance,Mean-variance (tangency)
2020-06-05,0.9802404988661846,0.9998827100576488,1.7289665774981802
2020-06-08,1.004378140233868,1.0031030171273057,1.7081921159302462
2020-06-09,0.99304085758902,1.0062804565412204,1.8009288629475275
2020-06-10,0.9798412748092804,1.006234002314325,1.8673241175209532
2020-06-11,0.9145926320829078,0.9733129126051895,1.8278334642694076
2020-06-12,0.9326041906369615,0.9634949692300777,1.7882895497267675
2020-06-15,0.9443379116278633,0.9751569414005425,1.8569402275414668
2020-06-16,0.9579471031336971,0.9821922356981466,1.9139337138275931
2020-06-17,0.951349961767699,0.9821778801397992,1.8898758396432744
2020-06-18,0.9527075913283447,0.9859267484619884,1.907415161996066
2020-06-19,0.9473188974637815,0.9966037615351391,1.8436829688636263
2020-06-22,0.949480336996915,0.9912972604701349,1.8491577700280484
2020-06-23,0.950361995284059,1.001908757623705,1.7722155208689063
2020-06-24,0.9247243757695248,0.9955610125062173,1.8302967068843077
2020-06-25,0.9348598600353523,0.9989694116903725,1.944256061084367
2020-06-26,0.9118463511395946,0.9849282890206038,1.9012437631626409
2020-06-29,0.9267720306421922,0.9906774159688715,1.8198444968915226
2020-06-30,0.9384174295902908,1.001761572480905,1.9072076570298573
2020-07-01,0.9414001269989436,1.0119455501145773,1.9238132827096324
2020-07-02,0.9463767060876075,1.0098127625686275,1.9167907816131224
2020-07-06,0.9544666265602044,1.0154310732261762,2.1690940415720186
2020-07-07,0.9434097870794902,1.0279792539042032,2.261985975324366
2020-07-08,0.9461999499200564,1.021877697475974,2.321989124651395
2020-07-09,0.9348585592346188,1.0225752360918472,2.268976160327757
2020-07-10,0.9498061876310092,1.0313366187904978,2.3431048704161284
2020-07-13,0.9404988861608155,1.0278873553369259,2.38289615904822
2020-07-14,0.9559841655492591,1.0516427321824833,2.5483541656448483
2020-07-15,0.9665218011195956,1.060256968345476,2.3340485380846223
2020-07-16,0.963689140215615,1.0515858773186395,2.290980234892336
2020-07-17,0.9661059651763717,1.0555322512449294,2.302051101056125
2020-07-20,0.9628566320994767,1.0496053916202097,2.302323842984797
2020-07-21,0.9741694298268991,1.0398626396013888,2.2262458202094306
2020-07-22,0.9793026510950119,1.0441058367779363,2.107288775941856
2020-07-23,0.9722057480477312,1.037453743796775,2.0708431738399016
2020-07-24,0.9693161083713003,1.0393470362779968,2.1366062225578744
2020-07-27,0.9741995552353685,1.0432637864975494,2.2126492275336958
2020-07-28,0.9711601067834192,1.043484998908284,2.361719574685307
2020-07-29,0.9818926577807645,1.0400266793711401,2.416567289897807
2020-07-30,0.9739747462782655,1.0477450517604512,2.4621866931757297
2020-07-31,0.970374719335094,1.0578041562916896,2.4628986730946347
2020-08-03,0.9708283851778137,1.0590184258526463,2.5636881484442617
2020-08-04,0.9832133413588205,1.0743353342311677,2.5473446328284566
2020-08-05,0.989264446922963,1.075878946489092,2.222658811401602
2020-08-06,0.9898591301100994,1.0741111878737444,2.1594497052642763
2020-08-07,0.9967131461341675,1.0816663343045811,2.320622521001296
2020-08-10,1.00423252601068,1.0825634722836917,2.403583521444889
2020-08-11,0.9943041161336531,1.0722174345479787,2.2873454069443335
2020-08-12,1.0078167634284518,1.081764353566879,2.410386319811935
2020-08-13,1.0032608638144083,1.0813601815321228,2.3386564653572313
2020-08-14,1.0047417159760057,1.0836822970043027,2.3651768428078097
2020-08-17,1.0051742237175374,1.09403544516513,2.5718954078599934
2020-08-18,1.0023143178041305,1.096191116559232,2.5178275303375797
2020-08-19,0.9941569411034028,1.0786596130422506,2.5121286018579467
2020-08-20,0.9920271108205596,1.0833548278554872,2.4824015017910046
2020-08-21,0.9919910986996849,1.081096176215291,2.5667721134829584
2020-08-24,1.005968189622904,1.0855776910180723,2.470846496308521
2020-08-25,1.0052570968792656,1.0802138161114867,2.378108013538987
2020-08-26,1.0045646217840107,1.0845292776436999,2.280784448847853
2020-08-27,1.0088475098546654,1.090478635298936,2.283287338524384
2020-08-28,1.0187703880844377,1.1048366266081187,2.3208431514684515
2020-08-31,1.012961825988013,1.1031611376864523,2.4556749478349142
2020-09-01,1.0155462985400716,1.1044650782558372,2.3842236022659593
2020-09-02,1.0343315139338256,1.1168321312487859,2.376419165434855
2020-09-03,1.011402920863157,1.0979660135164275,2.1943431596386453
2020-09-04,1.0081954813539435,1.09583935838459,2.230455202801251
2020-09-08,0.9838846120038394,1.079688900393905,2.0614300026364627
2020-09-09,0.9999184516817152,1.092400359733069,2.1767468066607996
2020-09-10,0.9830802841142698,1.0781877088940168,2.054441103528771
2020-09-11,0.9884937450250371,1.0829571973934367,2.037368323447573
2020-09-14,1.0021306837049087,1.0899737909568645,2.1958970457057663
2020-09-15,1.0082852031259297,1.08214411999903,2.0795865602989507
2020-09-16,1.0143069401238047,1.0859074447352268,2.13111616684912
2020-09-17,1.0113227612048572,1.083183948776807,2.2702730565433398
2020-09-18,0.9991292405671007,1.0796778471710453,2.3515310351441947
2020-09-21,0.9816425502286183,1.0730081763680412,2.4198017523057738
2020-09-22,0.9852314203240992,1.0753534041809838,2.3792653463652407
2020-09-23,0.9621444326280577,1.0602969114432756,2.2726956885175147
2020-09-24,0.9661007984940753,1.0655178617341896,2.4052260137298322
2020-09-25,0.9766027299781981,1.067526354621642,2.5063310242422507
2020-09-28,0.9917733710327469,1.0709898210794209,2.4593451787993326
2020-09-29,0.9835566178529069,1.0661037908097784,2.4422303528435374
2020-09-30,0.9923874499678316,1.0734746007599394,2.7505685855659503
2020-10-01,0.9935462863057606,1.0775952260012467,2.767238974243873
2020-10-02,0.9932447924815001,1.0641636091981677,2.7835288024927385
2020-10-05,1.0109890300960163,1.0711097074308555,2.923723389523325
2020-10-06,0.9975212754433416,1.052753355245687,2.794768646049206
2020-10-07,1.0123369420905837,1.0565469556618619,2.821370263219386
2020-10-08,1.0243267921768382,1.068924238243779,2.984807471902293
2020-10-09,1.0257917658455449,1.0809166099388026,3.0258537361611024
2020-10-12,1.0347783473273056,1.0885381828666179,3.3141474316363504
2020-10-13,1.026954449673527,1.0930987678040986,3.3789845300365213
2020-10-14,1.0218938629156675,1.0904659746631131,3.4074631477676984
2020-10-15,1.021677434161621,1.080160816000444,3.304139766329389
2020-10-16,1.022120455163339,1.0875329444420514,3.340152773428697
2020-10-19,1.0087050403436497,1.0698124928943629,3.2488266481507564
2020-10-20,1.0126486154864778,1.06957404562957,3.3032931780596835
2020-10-21,1.0046484883467541,1.0701833013277962,3.2275847492336363
2020-10-22,1.0170518936473483,1.080852302873346,3.503346447604195
2020-10-23,1.0162662157357931,1.0807644894978878,3.6868641690186075
2020-10-26,0.9992554681924267,1.0766104644455294,3.4599781030517405
2020-10-27,0.9899870723841823,1.072779173211507,3.5425723368163715
2020-10-28,0.9606002123839613,1.0479801514651401,3.5072500825255273
2020-10-29,0.9721268524097548,1.0476514420402054,3.570656353474796
2020-10-30,0.9662913449470278,1.0515279267375908,3.6207359832042423
2020-11-02,0.9845138209475873,1.0633271416935377,3.8563290078598516
2020-11-03,0.999028957805587,1.0696250571240957,4.0796735703742275
2020-11-04,1.0057413589465158,1.080731159283496,4.405604025445429
2020-11-05,1.023166493974252,1.0818281005775185,4.342415664694744
2020-11-06,1.0215358518877302,1.083115531507538,4.4273490256441415
2020-11-09,1.0548513697501452,1.079730920117771,3.978415094577663
2020-11-10,1.064807795332524,1.1046379184981034,4.146846521813628
2020-11-11,1.0680689032817785,1.104390417899483,4.344270801357758
2020-11-12,1.0542857543661188,1.0935328822053663,4.449899236184697
2020-11-13,1.0718121260687765,1.1058171096815694,4.568146884530303
2020-11-16,1.0930055282053037,1.1030184947145232,4.230431292424729
2020-11-17,1.092172983907857,1.097476915495631,4.269860550451628
2020-11-18,1.0794113944968768,1.0793625348596425,4.436344300383129
2020-11-19,1.0836589421620484,1.0891818164175815,4.461672182970363
2020-11-20,1.0784526884877375,1.090221323896366,4.5248128489610835
2020-11-23,1.0946727877915456,1.0887745503138349,4.454234741316178
2020-11-24,1.1151822374183114,1.095084349160913,4.5859506721228005
2020-11-25,1.113219315888451,1.1002311390397168,4.608056149560834
2020-11-27,1.1129201757285707,1.097097059019473,4.658722440332062
2020-11-30,1.1028554931373864,1.111039966550896,4.688364484275122
2020-12-01,1.1103877058890619,1.106519152679432,4.482296347413817
2020-12-02,1.118009507179864,1.1140599207167994,4.585862012748092
2020-12-03,1.1199952387615977,1.10905047674334,4.4965570092392735
2020-12-04,1.1357991628902269,1.1151465140514338,4.994235142943054
2020-12-07,1.1307363628907972,1.1181803009013782,5.150270823643623
2020-12-08,1.1350980805113613,1.1316784340657424,5.063501339540863
2020-12-09,1.1336100123678259,1.1427627488628989,5.134707460565233
2020-12-10,1.1361834604906762,1.1284458597531657,5.149500889808368
2020-12-11,1.1354664121960087,1.1437384462697526,4.553029791203115
2020-12-14,1.1262171560177905,1.1383335063978868,4.546490002429675
2020-12-15,1.1408895985230543,1.1428090583082895,4.529090185951629
2020-12-16,1.138637169830666,1.1457402931331027,4.561711605857558
2020-12-17,1.1426745097646596,1.1515546611578886,4.6575967412590025
2020-12-18,1.1349790842258065,1.157619515951691,4.584421347629061
2020-12-21,1.129813002378311,1.1483814944697561,4.920260989677448
2020-12-22,1.1219357021048397,1.1415093250531114,4.90633169144989
2020-12-23,1.1258697068452659,1.1428203464715756,4.723423870971595
2020-12-24,1.1280094128549416,1.146164031395244,4.694386095485225
2020-12-28,1.1295665440240714,1.1504173069510246,4.574121396144434
2020-12-29,1.1292573301584417,1.1452905473480854,4.436374416461979
2020-12-30,1.1370922743382783,1.1451899033249233,4.602954239626116
2020-12-31,1.1457728704432886,1.15759254830302,4.630806065608886
2021-01-04,1.1300745627871163,1.158640847148283,4.69400636010799
2021-01-05,1.1443975895497835,1.152019681100231,4.922394223540218
2021-01-06,1.15957737208622,1.1461041789823738,4.945507534290299
2021-01-07,1.1708018454366222,1.145021748863569,5.510484749505002
2021-01-08,1.1741570934943066,1.1455255203953076,5.692143854846992
2021-01-11,1.1740536896151483,1.1530435027230712,6.10621380446384
2021-01-12,1.1775909297299234,1.1491106967211657,6.207462559390723
2021-01-13,1.1776934880761722,1.140660331857583,6.255265492124464
2021-01-14,1.1813309690600085,1.1436786810889668,6.104186540833527
2021-01-15,1.1685307158654152,1.1400655406042397,5.998102601676156
2021-01-19,1.177042055958063,1.140174300194521,6.015873773291703
2021-01-20,1.1864256966444342,1.1551195618232217,5.877623733051044
2021-01-21,1.1776996862325293,1.1473315099853496,5.593711038575684
2021-01-22,1.1744011412242448,1.1485530808199729,5.671872930257633
2021-01-25,1.1766706250856696,1.148671474614074,5.555699741709919
2021-01-26,1.1707411221350712,1.1540194183590937,5.163068580781185
2021-01-27,1.1405175287573228,1.140119023437072,4.624201200136074
2021-01-28,1.1526563019843272,1.1417583962327131,4.518390438396244
2021-01-29,1.1356041546331808,1.129523985047918,4.769641821630862
2021-02-01,1.1452768742593546,1.125816415393067,4.760877935160221
2021-02-02,1.16528931604317,1.1349042092073822,5.037353531117804
2021-02-03,1.167506610620159,1.126529460375248,5.173216394911016
2021-02-04,1.1781761433284206,1.1302146438653404,5.308889293424506
2021-02-05,1.1856186840158196,1.1473183793100785,5.2821560024624805
2021-02-08,1.2010755918045073,1.148967391772991,5.626139567170706
2021-02-09,1.1977800004162802,1.1475630686418712,5.624930162538045
2021-02-10,1.1995236118945878,1.1359384217915112,5.708286431638023
2021-02-11,1.1982876424890663,1.1309378198508977,5.690624323225582
2021-02-12,1.2036411476246227,1.1357290053777953,5.7417531946291795
2021-02-16,1.2043104070073571,1.1262283775283244,6.016244598796953
2021-02-17,1.2072850918633773,1.136654681892908,5.697476038722933
2021-02-18,1.2001387418790115,1.1291817125845005,5.581603970036882
2021-02-19,1.2014659268155277,1.1165945509385244,5.8482428406212374
2021-02-22,1.2040393691602276,1.1244359085796065,6.27994951343459
2021-02-23,1.204337333190057,1.122912724206508,6.157057760152777
2021-02-24,1.2218922786517987,1.11621098288699,6.207629815097874
2021-02-25,1.1994523493739548,1.1123337651323604,5.984945877908007
2021-02-26,1.1839454554360134,1.0940714964458396,6.157949606672093
2021-03-01,1.2075809451174198,1.1043064261420636,6.234478123176882
2021-03-02,1.2042101741132092,1.106646376987227,6.21510467697323
2021-03-03,1.1957360442243223,1.1022119407221846,6.169401462129465
2021-03-04,1.1862906649856464,1.1045591248998112,6.396788161222073
2021-03-05,1.2071465671297834,1.1212802737184249,6.652629510128159
2021-03-08,1.2093441270196397,1.1214758281195996,6.192715797786644
2021-03-09,1.2181948625786647,1.115522767913668,6.264328846109887
2021-03-10,1.2301590658995907,1.1235233581349366,6.074774567801997
2021-03-11,1.2366745304917577,1.1106053018180218,5.814823072614066
2021-03-12,1.2454331448098486,1.1169271614559566,5.9918748013260394
2021-03-15,1.2527089403484175,1.1311361145774277,6.163395645813389
2021-03-16,1.2524484771976614,1.1360663346954154,6.228314080069995
2021-03-17,1.255177002885105,1.1250745110143885,6.024272517736088
2021-03-18,1.2382632249171115,1.1156911045013136,5.652270883261175
2021-03-19,1.232460087871947,1.1146113357436764,5.735363222102025
2021-03-22,1.2396984767452972,1.12272006192893,5.722107753028843
2021-03-23,1.2296556998926402,1.1247257465277891,5.700679833593301
2021-03-24,1.2255911643538353,1.1192256904250706,5.619113928510495
2021-03-25,1.2343208125305174,1.118081218804675,5.711143644375426
2021-03-26,1.258556754396126,1.1311581613296726,5.867532734257161
2021-03-29,1.2599440500984807,1.147274989281901,5.993779998865019
2021-03-30,1.2557523119176297,1.138311630217538,6.321478468207492
2021-03-31,1.254603865359452,1.1336529480468533,6.483083993228848
2021-04-01,1.269557784192572,1.1467099357373793,6.68266369004785
2021-04-05,1.276164428932182,1.1566442691273577,6.39409567694709
2021-04-06,1.2765623132928685,1.1560250770176863,6.48012409146516
2021-04-07,1.2753057573820594,1.155109960080547,6.4888572814455445
2021-04-08,1.2737001643259087,1.1539957397333345,6.732391761022308
2021-04-09,1.276973895270728,1.1576414810280797,6.726264814824808
2021-04-12,1.2764537454940559,1.160312379518847,7.386781180216308
2021-04-13,1.2786650381486282,1.162350302574345,7.623676235961479
2021-04-14,1.2829589376608421,1.1584131028849771,7.500764354973507
2021-04-15,1.2950821220176814,1.168758107792875,7.815806269425206
2021-04-16,1.2987620251009246,1.1742477771407565,7.624070342656013
2021-04-19,1.294178242475283,1.1746054568283844,7.550475913429035
2021-04-20,1.2828578074411603,1.1846552218830855,7.613368935398448
2021-04-21,1.2966460927358177,1.1918267220313818,7.851041057225705
2021-04-22,1.284161586121697,1.1946540943568908,7.565844558245172
2021-04-23,1.2955344095922876,1.194284010775991,8.067023269593623
2021-04-26,1.2968701369234195,1.1822754594931149,8.268681929482243
2021-04-27,1.298201148230807,1.184884290218816,8.626407418123883
2021-04-28,1.2988727271112992,1.1871190926178763,8.915058639874207
2021-04-29,1.3103741130814868,1.1852157727865649,8.439437302133664
2021-04-30,1.3015557571767686,1.1828959877150482,8.644676430339896
2021-05-03,1.3112362667788628,1.2002986141104877,8.968753100821301
2021-05-04,1.308201754509052,1.192225974088811,9.167324005295354
2021-05-05,1.3160409723358302,1.200422224317805,10.042664270520932
2021-05-06,1.326635302633615,1.2087959662571433,10.620420588648956
2021-05-07,1.3394196351832357,1.2075602166592998,10.965768996335152
2021-05-10,1.333623801355826,1.2159238091384268,10.997201228799971
2021-05-11,1.3212725985995022,1.203776730187153,11.125236063766136
2021-05-12,1.300215751240635,1.196851318404746,10.899086890995411
2021-05-13,1.3112610302386183,1.2080172888454297,11.427402277245337
2021-05-14,1.3296053610943104,1.2067358824902656,12.317867732761247
2021-05-17,1.333740286776567,1.2124774272611336,12.78339613176666
2021-05-18,1.3222083134897487,1.2119454819905469,12.523712372806019
2021-05-19,1.3151275378731806,1.2158284163477604,12.260799421133104
2021-05-20,1.3264319911760418,1.2255848067332131,12.343997080222692
2021-05-21,1.3295818423987362,1.2133543584431894,12.592912145253578
2021-05-24,1.3377721783943615,1.2156790480907598,13.096262018058557
2021-05-25,1.3304381569858719,1.2102897725170272,12.408902927595769
2021-05-26,1.3353777448131137,1.215947703686822,12.83965593035774
2021-05-27,1.3387071943346047,1.2127025789896069,12.958015057344175
2021-05-28,1.3426387257930623,1.2116637175382838,13.676664759080206
2021-06-01,1.3509038324682332,1.2008787102970602,14.59381162845832
2021-06-02,1.3562101467684666,1.1961770815577293,14.253409585360913
2021-06-03,1.3582928008740902,1.1971653795907264,15.168314104688168
2021-06-04,1.367298646802186,1.2056732206560548,15.356725024908997
2021-06-07,1.364674767523333,1.2002287900912187,15.632517621010637
2021-06-08,1.3610916060210998,1.1920955039658276,15.783718472270268
2021-06-09,1.3575235122881508,1.198510583679144,15.39103568648038
2021-06-10,1.3624084054051386,1.205400117191001,14.615486459109112
2021-06-11,1.3621453970885151,1.2051326944092837,14.714480114204699
2021-06-14,1.3600724484510995,1.2035340549427878,14.095323796548094
2021-06-15,1.3580426327985249,1.1986023545361797,14.58850572856596
2021-06-16,1.3472557630078916,1.187337207045958,14.999509464189225
2021-06-17,1.3356303033784904,1.1778099797791681,14.788885386545392
2021-06-18,1.3154950884266288,1.1720602793078885,14.766450104941967
2021-06-21,1.3378346114911064,1.1815683910421948,15.251878423077248
2021-06-22,1.3396873899732484,1.182942092718013,15.33233331138771
2021-06-23,1.3351201022794752,1.1766365915426185,15.794492926589156
2021-06-24,1.3458622715284043,1.1832040650499522,15.811518533576706
2021-06-25,1.3563546804347286,1.1892262669518454,14.610722683749177
2021-06-28,1.3540663585551427,1.193002457153925,14.77094327423048
2021-06-29,1.3535042528930825,1.1937768133029234,15.425071546724304
2021-06-30,1.3594551529376055,1.2087056839835482,16.0067695535146
2021-07-01,1.3684118474044398,1.2025111862995503,16.207950527242
2021-07-02,1.3735940625709486,1.2095015365631074,16.204222067046352
2021-07-06,1.3616577193993953,1.2066682956914037,15.988655013507804
2021-07-07,1.3617884734612857,1.209740431618759,16.040863296502636
2021-07-08,1.3523614619602466,1.1997040293481194,15.160772168555814
2021-07-09,1.3687476243507049,1.2070841896146136,15.500553022814406
2021-07-12,1.3746328108687869,1.2038441520410872,16.033794097025872
2021-07-13,1.3680810517433062,1.2112736351303333,16.01422382097972
2021-07-14,1.3661945735829182,1.2189526886777728,14.951698356516657
2021-07-15,1.3644830987878112,1.2196177833309947,14.543103536907505
2021-07-16,1.3515773388871242,1.217542992926322,14.25218381965391
2021-07-19,1.3282419787332664,1.2009706054602576,15.062015992804964
2021-07-20,1.3433381212674296,1.2063095475756997,15.083723173542634
2021-07-21,1.357191705970757,1.2031700862137567,16.411352734221122
2021-07-22,1.3554404955468196,1.2035616112383853,17.082492162018767
2021-07-23,1.362451450496444,1.2162008964965836,17.015026017852186
2021-07-26,1.3702030418111488,1.215024112680909,16.600225717770904
2021-07-27,1.3673702644022994,1.2056774457760435,16.347870762283076
2021-07-28,1.3707211564546244,1.208362409542168,17.089608200595244
2021-07-29,1.3793980698828845,1.203384605139449,17.513682557683694
2021-07-30,1.3718432053678813,1.1972933577643772,16.817446516594238
2021-08-02,1.3682838002455229,1.1916062964562248,16.938970856104874
2021-08-03,1.3772541834025123,1.1886709023046678,17.474905783148646
2021-08-04,1.3662427815594136,1.176648306919806,17.645086283452866
2021-08-05,1.3728805480401696,1.1772864265544483,17.698997967445965
2021-08-06,1.3775293402939894,1.1717491650952023,17.477805751966144
2021-08-09,1.3740646675795036,1.1695219058284463,18.199536798694343
2021-08-10,1.3826184976525946,1.1746015136939107,19.656707082590756
2021-08-11,1.3944450696224653,1.1784024997654916,19.78227802947804
2021-08-12,1.3969586329042805,1.180532869083995,20.589446045209055
2021-08-13,1.3985471930345212,1.1844846980898154,20.375735085559295
2021-08-16,1.396719627537935,1.1957012106955025,20.3772202872884
2021-08-17,1.3892500717887708,1.2045184205019288,20.285358492059192
2021-08-18,1.3714374888311562,1.1864638918309967,20.161140782679947
2021-08-19,1.3651013278275723,1.188048679331486,20.228760457201542
2021-08-20,1.3723650812574626,1.1880230628474666,21.298565718237597
2021-08-23,1.3864664560499478,1.1899276492208817,22.738982189949972
2021-08-24,1.3894243483068118,1.1850747540599733,22.76152915042739
2021-08-25,1.3898373696110933,1.180875313006459,23.13308031166642
2021-08-26,1.380032116069606,1.1731424378650772,22.885986014271126
2021-08-27,1.3955906791478252,1.1725258696413823,23.21041979439704
2021-08-30,1.3943964803799616,1.177597738754737,23.20149661450594
2021-08-31,1.3939062903020998,1.1873190110948717,23.73843558659906
2021-09-01,1.391045227669503,1.172535969612199,22.53498209823712
2021-09-02,1.4006770114938982,1.1788783284076114,22.930501476489653
2021-09-03,1.3958111142121112,1.1808409743684845,23.028726557227536
